id_vente,produit_id,date,pays,canal,quantité,remise
12356,912,2024-10-13,Allemagne,Email,1,0.95
12357,720,2024-10-22,Allemagne,Site web,4,14.04
12358,996,2024-08-09,Italie,Site web,1,7.62
12359,919,2025-04-25,Espagne,Email,1,26.25
12360,470,2025-02-14,Italie,Mobile app,3,12.42
12361,423,2024-07-17,Belgique,Site web,4,20.94
12362,545,2024-07-22,Allemagne,Email,2,10.74
12363,24,2025-01-18,Allemagne,Site web,4,9.89
12364,61,2024-08-19,Espagne,Mobile app,1,9.78
12365,823,2024-09-03,France,Réseaux sociaux,1,20.35
12366,701,2025-05-16,Espagne,Site web,2,28.93
12367,84,2025-06-15,Belgique,Email,2,6.24
12368,225,2024-12-22,Espagne,Mobile app,3,19.32
12369,991,2025-01-31,France,Email,1,7.96
12370,680,2024-09-20,Belgique,Mobile app,1,16.48
12371,186,2024-07-17,Belgique,Réseaux sociaux,1,16.25
12372,375,2024-08-08,France,Réseaux sociaux,3,13.5
12373,72,2024-11-18,Italie,Email,4,14.96
12374,74,2025-02-09,Espagne,Réseaux sociaux,2,26.41
12375,897,2025-05-06,Belgique,Site web,3,2.66
12376,341,2024-12-15,Espagne,Mobile app,3,24.91
12377,153,2025-01-04,France,Mobile app,1,13.87
12378,96,2025-03-22,Allemagne,Mobile app,2,10.01
12379,565,2025-05-07,France,Réseaux sociaux,4,5.31
12380,445,2025-01-21,Espagne,Réseaux sociaux,1,24.44
12381,686,2025-04-06,Belgique,Site web,3,17.76
12382,110,2024-09-13,Espagne,Réseaux sociaux,3,21.85
12383,458,2024-07-07,Allemagne,Mobile app,2,9.45
12384,828,2025-04-09,Belgique,Site web,2,11.79
12385,51,2024-12-23,Allemagne,Site web,2,27.41
12386,377,2024-09-20,Italie,Mobile app,1,28.84
12387,765,2024-11-21,France,Email,3,22.2
12388,73,2024-10-13,Italie,Réseaux sociaux,2,22.48
12389,212,2025-03-29,Espagne,Réseaux sociaux,4,20.83
12390,432,2024-10-24,Italie,Mobile app,2,17.62
12391,724,2025-05-05,France,Email,2,17.85
12392,763,2024-08-12,Belgique,Réseaux sociaux,1,28.91
12393,168,2024-06-29,Allemagne,Email,1,22.53
12394,775,2024-10-17,Belgique,Mobile app,1,19.66
12395,331,2025-03-09,Italie,Mobile app,1,5.67
12396,981,2025-01-20,Espagne,Email,2,29.31
12397,742,2025-02-02,Italie,Mobile app,3,15.61
12398,751,2024-11-19,France,Mobile app,4,28.31
12399,787,2025-05-19,France,Site web,4,21.41
12400,494,2024-06-17,Espagne,Email,3,1.2
12401,143,2024-09-27,Belgique,Réseaux sociaux,4,16.17
12402,582,2025-03-10,France,Réseaux sociaux,2,26.78
12403,445,2024-09-04,France,Site web,3,1.55
12404,824,2025-04-04,Espagne,Mobile app,1,26.0
12405,394,2025-01-19,Belgique,Mobile app,1,18.4
12406,512,2025-04-19,Italie,Site web,1,1.34
12407,686,2024-12-21,Allemagne,Site web,2,11.21
12408,848,2025-01-12,Espagne,Mobile app,1,0.91
12409,621,2024-12-26,Belgique,Email,1,0.05
12410,715,2024-10-14,Allemagne,Site web,1,26.89
12411,697,2025-02-23,Espagne,Email,4,22.46
12412,803,2024-09-14,Italie,Réseaux sociaux,3,8.68
12413,328,2024-10-17,Italie,Mobile app,4,3.41
12414,604,2024-12-11,Belgique,Email,2,1.63
12415,259,2025-03-17,Belgique,Email,2,27.52
12416,834,2024-12-19,Italie,Mobile app,2,18.77
12417,437,2024-12-31,Italie,Mobile app,4,4.82
12418,718,2025-01-16,Espagne,Réseaux sociaux,3,20.44
12419,564,2025-05-14,Belgique,Mobile app,1,29.97
12420,349,2025-03-29,Allemagne,Email,2,23.64
12421,693,2025-03-26,Italie,Site web,2,13.4
12422,950,2024-07-16,Allemagne,Mobile app,4,24.43
12423,815,2025-06-07,Belgique,Mobile app,1,22.33
12424,515,2024-07-25,Belgique,Site web,1,2.66
12425,449,2024-11-27,France,Mobile app,4,27.77
12426,399,2025-03-13,Italie,Mobile app,4,26.52
12427,596,2024-07-15,Belgique,Site web,4,17.72
12428,214,2024-11-07,Belgique,Email,3,15.24
12429,546,2024-08-03,Italie,Réseaux sociaux,2,6.83
12430,562,2025-04-04,France,Réseaux sociaux,2,25.03
12431,289,2024-06-20,France,Réseaux sociaux,2,12.96
12432,841,2024-08-16,France,Email,3,17.38
12433,259,2025-01-02,France,Réseaux sociaux,4,5.1
12434,258,2025-04-01,Espagne,Email,2,6.41
12435,388,2024-08-01,Italie,Mobile app,2,29.56
12436,784,2024-08-18,Italie,Réseaux sociaux,2,14.82
12437,694,2024-08-30,Italie,Site web,3,24.47
12438,545,2024-12-01,France,Email,4,24.89
12439,265,2025-05-18,France,Réseaux sociaux,2,29.45
12440,313,2024-07-29,Belgique,Site web,2,29.49
12441,40,2024-06-30,Espagne,Réseaux sociaux,3,13.71
12442,998,2025-05-24,Italie,Email,4,28.51
12443,820,2024-11-26,Espagne,Email,4,10.96
12444,210,2024-12-24,Italie,Mobile app,2,18.23
12445,272,2024-08-20,France,Email,1,24.65
12446,136,2025-02-13,France,Réseaux sociaux,3,27.41
12447,599,2025-04-22,Italie,Email,1,15.72
12448,60,2025-01-04,Allemagne,Site web,1,12.54
12449,510,2024-12-21,France,Mobile app,2,21.86
12450,676,2024-08-08,Belgique,Mobile app,2,13.68
12451,515,2025-04-01,France,Email,2,20.15
12452,15,2025-05-20,Belgique,Réseaux sociaux,3,24.13
12453,614,2025-01-13,Espagne,Mobile app,3,25.23
12454,255,2024-11-24,France,Réseaux sociaux,3,7.63
12455,737,2024-11-17,France,Réseaux sociaux,1,17.14
12456,722,2024-06-18,Espagne,Site web,3,0.75
12457,535,2024-10-08,Belgique,Mobile app,4,23.93
12458,235,2024-07-30,Allemagne,Email,3,3.75
12459,131,2024-12-01,Belgique,Réseaux sociaux,2,26.15
12460,670,2024-10-07,Italie,Mobile app,1,12.2
12461,685,2025-03-21,Italie,Mobile app,3,5.02
12462,17,2025-06-08,Italie,Réseaux sociaux,2,23.87
12463,882,2025-05-22,Espagne,Email,2,6.01
12464,954,2025-03-04,Belgique,Mobile app,4,11.83
12465,826,2024-09-28,France,Mobile app,4,17.01
12466,992,2025-01-03,Italie,Email,3,10.8
12467,878,2024-10-18,Belgique,Réseaux sociaux,1,5.37
12468,185,2025-02-08,France,Réseaux sociaux,1,12.18
12469,391,2025-05-26,Belgique,Réseaux sociaux,3,4.33
12470,423,2024-11-06,Espagne,Réseaux sociaux,3,21.57
12471,846,2025-01-19,Italie,Email,3,5.15
12472,442,2025-02-22,Allemagne,Site web,1,14.47
12473,696,2024-08-18,Italie,Email,4,16.81
12474,655,2024-08-08,Italie,Email,1,28.35
12475,556,2024-10-05,Espagne,Réseaux sociaux,2,2.35
12476,12,2025-01-04,France,Mobile app,4,27.91
12477,520,2025-03-08,Italie,Email,2,6.25
12478,80,2024-09-02,France,Réseaux sociaux,1,25.23
12479,809,2025-04-22,France,Mobile app,2,2.71
12480,674,2025-02-08,Espagne,Email,1,29.66
12481,302,2025-03-19,Italie,Site web,4,24.23
12482,216,2024-11-06,Espagne,Site web,4,1.89
12483,248,2025-01-02,Espagne,Réseaux sociaux,4,6.42
12484,541,2025-02-04,Allemagne,Mobile app,2,16.46
12485,272,2024-09-20,Espagne,Mobile app,3,15.71
12486,133,2024-12-15,Allemagne,Réseaux sociaux,4,18.88
12487,5,2024-12-11,France,Réseaux sociaux,1,13.91
12488,756,2024-09-04,France,Mobile app,2,22.02
12489,542,2025-06-13,Belgique,Site web,4,10.45
12490,629,2024-10-21,Belgique,Site web,3,5.29
12491,690,2025-06-10,France,Email,4,1.01
12492,773,2025-04-01,Italie,Email,2,9.74
12493,747,2025-03-21,Belgique,Mobile app,2,12.81
12494,141,2025-05-12,Espagne,Site web,3,19.77
12495,483,2025-06-10,Belgique,Email,3,24.19
12496,305,2024-08-06,France,Site web,1,7.2
12497,345,2024-08-17,Italie,Site web,4,14.8
12498,562,2025-01-04,France,Mobile app,2,7.01
12499,270,2025-03-19,Italie,Site web,3,28.53
12500,108,2025-05-03,Belgique,Mobile app,2,19.43
12501,558,2024-12-16,Espagne,Email,3,20.34
12502,474,2024-06-18,Espagne,Réseaux sociaux,1,15.94
12503,82,2024-10-16,France,Site web,4,8.45
12504,638,2024-11-23,Italie,Réseaux sociaux,3,6.01
12505,84,2024-08-23,Belgique,Réseaux sociaux,2,19.7
12506,290,2024-08-12,Italie,Mobile app,2,27.65
12507,71,2024-12-14,Italie,Site web,1,6.39
12508,175,2024-07-11,Italie,Site web,1,17.15
12509,828,2024-06-17,Belgique,Email,3,15.88
12510,842,2024-10-14,Italie,Réseaux sociaux,4,19.25
12511,463,2025-03-14,Espagne,Réseaux sociaux,3,17.63
12512,849,2024-08-26,France,Mobile app,2,8.18
12513,395,2024-08-31,Allemagne,Site web,3,20.74
12514,866,2025-03-11,Italie,Site web,1,8.18
12515,91,2024-07-21,Espagne,Réseaux sociaux,3,19.59
12516,469,2025-01-09,Espagne,Email,1,9.0
12517,863,2024-12-10,France,Réseaux sociaux,2,2.47
12518,434,2024-10-21,France,Site web,4,3.82
12519,249,2024-07-21,Allemagne,Mobile app,3,25.02
12520,644,2024-07-08,Allemagne,Mobile app,1,3.64
12521,681,2025-02-12,Allemagne,Mobile app,3,9.92
12522,955,2024-12-14,Belgique,Site web,1,8.63
12523,572,2025-01-31,Belgique,Site web,1,1.74
12524,881,2024-08-14,Espagne,Mobile app,1,17.99
12525,849,2024-07-10,France,Site web,3,23.96
12526,241,2024-10-29,Italie,Email,1,29.77
12527,702,2025-02-17,France,Mobile app,3,28.08
12528,496,2025-01-18,Belgique,Email,1,1.48
12529,340,2025-05-24,Espagne,Email,4,7.73
12530,793,2024-09-10,Italie,Site web,1,12.36
12531,744,2024-10-26,Allemagne,Site web,3,26.25
12532,471,2025-02-14,Allemagne,Mobile app,3,10.8
12533,463,2024-06-20,Belgique,Site web,3,17.11
12534,801,2025-06-10,Espagne,Email,2,19.79
12535,275,2024-08-28,France,Site web,4,8.94
12536,825,2024-09-29,Belgique,Mobile app,4,17.46
12537,15,2024-10-03,France,Réseaux sociaux,4,1.53
12538,41,2025-04-29,Italie,Réseaux sociaux,2,14.41
12539,965,2025-06-03,France,Site web,2,11.36
12540,208,2025-05-18,Italie,Réseaux sociaux,4,10.67
12541,60,2024-11-27,Espagne,Email,1,7.05
12542,365,2025-01-27,Belgique,Réseaux sociaux,1,24.53
12543,240,2025-03-25,France,Réseaux sociaux,4,26.46
12544,608,2024-10-11,Espagne,Email,1,26.64
12545,790,2024-11-04,Espagne,Mobile app,3,11.88
12546,939,2025-02-12,France,Réseaux sociaux,2,7.77
12547,160,2025-04-08,Allemagne,Réseaux sociaux,4,2.95
12548,397,2024-11-18,Allemagne,Réseaux sociaux,1,20.17
12549,934,2025-06-12,Italie,Mobile app,4,9.91
12550,794,2024-09-21,Espagne,Site web,4,8.3
12551,500,2025-01-18,Belgique,Site web,3,11.14
12552,209,2025-01-11,Belgique,Mobile app,2,16.64
12553,133,2025-02-19,Espagne,Email,2,4.86
12554,381,2025-02-26,Allemagne,Site web,4,28.84
12555,433,2024-09-01,Espagne,Mobile app,3,21.98
12556,609,2024-07-15,Italie,Mobile app,1,1.4
12557,731,2025-01-31,Espagne,Email,2,9.2
12558,389,2024-08-13,France,Mobile app,4,1.51
12559,997,2024-07-24,Allemagne,Site web,1,6.88
12560,583,2025-03-25,France,Site web,4,8.6
12561,432,2024-09-07,France,Mobile app,1,21.54
12562,274,2024-10-01,Espagne,Mobile app,1,21.56
12563,351,2024-08-23,Espagne,Email,1,1.36
12564,134,2024-09-25,Belgique,Email,1,17.64
12565,66,2025-01-19,France,Réseaux sociaux,1,28.83
12566,639,2024-07-24,Espagne,Mobile app,1,18.85
12567,205,2024-08-03,Belgique,Réseaux sociaux,3,28.82
12568,298,2025-04-20,France,Réseaux sociaux,1,11.42
12569,117,2025-01-03,Belgique,Réseaux sociaux,1,13.79
12570,948,2025-01-29,Allemagne,Réseaux sociaux,2,14.86
12571,267,2025-02-20,Italie,Site web,2,27.72
12572,794,2025-04-08,France,Email,1,11.41
12573,149,2024-11-10,Espagne,Mobile app,4,29.5
12574,194,2024-10-21,Allemagne,Email,2,16.29
12575,680,2025-01-24,Belgique,Email,3,6.54
12576,824,2025-04-10,Italie,Email,3,3.11
12577,886,2025-05-12,France,Email,3,5.19
12578,179,2025-01-30,Italie,Email,2,1.18
12579,148,2025-02-04,Allemagne,Email,3,20.77
12580,465,2024-09-30,Italie,Site web,3,15.51
12581,976,2025-04-24,France,Email,4,22.14
12582,569,2025-03-28,Allemagne,Mobile app,4,23.47
12583,5,2025-05-19,Belgique,Mobile app,2,27.94
12584,526,2025-02-09,France,Réseaux sociaux,1,3.51
12585,280,2025-03-01,Italie,Réseaux sociaux,4,5.58
12586,499,2025-06-03,France,Email,1,16.45
12587,836,2024-12-15,Allemagne,Réseaux sociaux,4,3.89
12588,436,2024-09-04,Italie,Réseaux sociaux,4,2.78
12589,816,2024-08-19,Belgique,Email,4,19.99
12590,216,2024-06-16,Espagne,Réseaux sociaux,4,21.74
12591,687,2025-04-15,Belgique,Mobile app,1,25.3
12592,828,2024-09-13,France,Email,2,27.47
12593,969,2024-09-07,Espagne,Mobile app,1,13.27
12594,515,2024-07-20,Allemagne,Mobile app,3,29.4
12595,887,2025-06-11,Italie,Site web,1,1.14
12596,137,2025-04-22,Italie,Site web,3,26.1
12597,978,2025-02-08,Allemagne,Réseaux sociaux,1,9.64
12598,612,2024-08-10,France,Mobile app,1,27.65
12599,595,2024-08-09,Belgique,Réseaux sociaux,4,6.68
12600,280,2024-08-18,Espagne,Email,1,22.23
12601,132,2024-12-16,Allemagne,Mobile app,4,12.76
12602,393,2025-05-20,France,Réseaux sociaux,2,11.44
12603,481,2024-06-15,France,Mobile app,1,1.78
12604,513,2024-10-18,Espagne,Réseaux sociaux,4,21.18
12605,628,2024-07-15,Allemagne,Email,3,5.26
12606,419,2025-05-28,Belgique,Site web,4,13.89
12607,202,2024-07-05,Belgique,Mobile app,3,4.24
12608,652,2024-08-07,Allemagne,Réseaux sociaux,1,18.13
12609,658,2024-12-30,Italie,Site web,2,6.93
12610,462,2025-04-24,Belgique,Email,1,17.83
12611,778,2024-12-02,Italie,Site web,1,28.4
12612,202,2024-11-27,Allemagne,Email,4,27.63
12613,914,2025-02-28,France,Réseaux sociaux,3,6.01
12614,152,2024-12-15,Allemagne,Email,2,2.98
12615,897,2024-10-20,France,Site web,3,1.28
12616,222,2024-10-10,Allemagne,Réseaux sociaux,2,24.86
12617,79,2024-12-26,Italie,Réseaux sociaux,1,7.48
12618,200,2025-04-06,Italie,Mobile app,4,8.52
12619,762,2024-07-30,Allemagne,Réseaux sociaux,3,6.79
12620,99,2024-09-16,France,Réseaux sociaux,1,25.2
12621,978,2025-01-18,Allemagne,Réseaux sociaux,1,29.37
12622,912,2024-11-14,France,Mobile app,4,22.66
12623,213,2024-11-08,Italie,Email,3,24.71
12624,143,2025-04-11,Espagne,Site web,1,18.62
12625,702,2024-11-11,Belgique,Réseaux sociaux,4,15.86
12626,389,2025-03-16,Italie,Site web,2,21.65
12627,813,2024-12-16,Allemagne,Site web,1,1.07
12628,374,2024-10-30,Allemagne,Réseaux sociaux,2,1.84
12629,52,2024-10-14,France,Site web,1,20.62
12630,967,2025-05-06,Belgique,Email,4,10.05
12631,624,2025-01-03,Italie,Site web,2,14.67
12632,135,2024-10-16,Belgique,Site web,4,23.46
12633,411,2025-01-07,Belgique,Mobile app,3,17.31
12634,985,2024-07-15,Italie,Email,1,24.16
12635,470,2025-05-24,France,Site web,3,12.57
12636,112,2025-02-05,France,Réseaux sociaux,3,8.62
12637,525,2025-05-08,France,Site web,2,7.05
12638,785,2024-09-06,Espagne,Réseaux sociaux,1,3.95
12639,745,2024-08-18,Belgique,Email,3,1.1
12640,44,2025-02-16,Espagne,Email,1,1.59
12641,397,2025-05-04,France,Mobile app,4,8.13
12642,986,2024-09-30,Italie,Réseaux sociaux,2,8.35
12643,585,2025-03-18,Belgique,Réseaux sociaux,3,11.45
12644,261,2024-08-09,Italie,Email,4,17.75
12645,743,2025-05-07,Allemagne,Réseaux sociaux,4,22.78
12646,545,2024-12-01,Belgique,Réseaux sociaux,2,5.93
12647,388,2025-01-18,Italie,Site web,4,22.78
12648,476,2024-12-03,France,Mobile app,4,4.17
12649,410,2024-12-22,Espagne,Site web,3,29.66
12650,580,2025-03-11,Italie,Email,4,8.55
12651,16,2025-04-17,Allemagne,Réseaux sociaux,2,25.12
12652,997,2024-09-20,France,Réseaux sociaux,4,5.71
12653,662,2025-03-08,Allemagne,Email,1,28.52
12654,804,2024-07-31,Espagne,Réseaux sociaux,4,24.8
12655,102,2025-01-17,Allemagne,Email,4,10.78
12656,186,2025-05-30,Italie,Mobile app,4,12.64
12657,951,2024-12-01,Italie,Réseaux sociaux,4,0.12
12658,931,2025-02-23,France,Site web,3,7.54
12659,25,2024-10-28,Espagne,Site web,3,8.68
12660,72,2024-08-23,Espagne,Mobile app,1,13.58
12661,593,2024-06-24,Belgique,Email,3,4.17
12662,573,2025-05-17,Belgique,Réseaux sociaux,2,14.36
12663,18,2024-11-04,Italie,Réseaux sociaux,3,20.05
12664,754,2025-05-13,Allemagne,Site web,3,11.14
12665,570,2024-12-13,Allemagne,Email,3,6.97
12666,332,2025-04-10,France,Email,2,16.43
12667,889,2025-03-02,Espagne,Réseaux sociaux,1,0.87
12668,569,2024-10-27,Italie,Réseaux sociaux,4,10.23
12669,97,2025-03-24,Allemagne,Site web,2,15.83
12670,727,2024-11-26,Belgique,Email,2,10.08
12671,831,2024-09-06,Italie,Réseaux sociaux,3,10.36
12672,12,2025-02-09,France,Réseaux sociaux,3,25.45
12673,11,2025-01-18,Italie,Site web,1,28.02
12674,909,2025-05-21,Allemagne,Site web,3,24.82
12675,163,2025-06-07,France,Réseaux sociaux,2,2.97
12676,283,2025-06-14,Belgique,Mobile app,3,8.69
12677,729,2024-08-28,Belgique,Site web,3,21.34
12678,872,2024-11-10,Allemagne,Réseaux sociaux,1,29.23
12679,835,2024-11-07,France,Mobile app,2,7.27
12680,241,2024-08-23,Belgique,Réseaux sociaux,2,26.95
12681,857,2025-06-12,France,Email,4,22.17
12682,45,2025-04-01,Italie,Mobile app,4,29.5
12683,970,2024-06-19,Espagne,Email,1,2.81
12684,593,2024-08-30,Espagne,Réseaux sociaux,2,11.84
12685,255,2024-12-03,Espagne,Mobile app,2,14.34
12686,67,2024-11-02,Belgique,Email,3,20.16
12687,918,2025-01-05,Allemagne,Site web,1,19.62
12688,614,2024-08-29,Espagne,Mobile app,1,27.19
12689,974,2024-06-17,Allemagne,Site web,4,25.16
12690,603,2025-01-28,Espagne,Site web,4,1.66
12691,42,2024-10-13,Italie,Email,3,14.6
12692,788,2024-10-20,Espagne,Réseaux sociaux,4,12.21
12693,816,2024-07-21,Allemagne,Email,1,29.91
12694,786,2025-06-03,Belgique,Réseaux sociaux,1,12.82
12695,384,2024-11-05,Italie,Email,4,20.48
12696,589,2025-06-05,Allemagne,Email,3,8.53
12697,234,2024-09-21,France,Mobile app,3,18.44
12698,966,2024-12-27,Espagne,Réseaux sociaux,4,6.2
12699,714,2025-06-07,Italie,Site web,2,18.11
12700,485,2024-06-20,Belgique,Réseaux sociaux,2,26.05
12701,733,2025-02-05,France,Réseaux sociaux,4,0.58
12702,774,2024-09-29,Espagne,Email,3,15.14
12703,39,2024-06-28,Italie,Site web,4,29.47
12704,11,2025-02-21,Allemagne,Mobile app,4,4.78
12705,624,2024-09-29,Espagne,Email,1,5.5
12706,409,2025-02-19,Italie,Mobile app,3,14.12
12707,108,2024-12-17,Espagne,Mobile app,3,26.13
12708,94,2024-11-16,Italie,Réseaux sociaux,3,16.88
12709,823,2024-07-02,Allemagne,Site web,4,15.26
12710,84,2025-03-12,Espagne,Réseaux sociaux,2,2.6
12711,58,2025-03-15,Italie,Site web,4,28.86
12712,293,2024-09-21,France,Mobile app,3,10.41
12713,16,2024-09-29,Belgique,Réseaux sociaux,1,7.55
12714,991,2025-02-12,Italie,Mobile app,3,12.35
12715,477,2024-07-07,Italie,Email,3,12.43
12716,838,2025-01-23,Italie,Site web,3,13.76
12717,605,2025-04-30,Espagne,Mobile app,4,20.66
12718,992,2024-06-26,Belgique,Mobile app,2,26.04
12719,969,2025-05-16,Espagne,Site web,1,1.72
12720,165,2025-03-20,Italie,Mobile app,1,14.72
12721,437,2025-06-10,Italie,Email,2,12.42
12722,727,2024-12-14,Belgique,Mobile app,2,0.33
12723,656,2025-02-05,France,Mobile app,2,24.49
12724,786,2025-02-15,Espagne,Site web,1,3.13
12725,403,2024-12-08,France,Site web,1,3.44
12726,940,2024-12-22,Italie,Email,3,1.45
12727,386,2024-08-21,Italie,Mobile app,4,6.01
12728,954,2024-12-15,Allemagne,Réseaux sociaux,4,5.3
12729,138,2025-04-02,Allemagne,Email,4,10.44
12730,716,2025-05-20,France,Réseaux sociaux,1,19.78
12731,814,2025-02-21,Allemagne,Mobile app,2,1.63
12732,722,2025-04-02,Belgique,Mobile app,1,25.81
12733,531,2025-01-12,France,Site web,1,9.8
12734,806,2025-04-24,Allemagne,Email,1,18.2
12735,293,2024-07-25,Allemagne,Réseaux sociaux,1,0.36
12736,475,2024-06-29,Belgique,Mobile app,4,10.97
12737,880,2024-11-05,Belgique,Mobile app,3,0.06
12738,462,2024-06-26,France,Site web,2,4.96
12739,813,2025-02-08,Espagne,Site web,1,13.44
12740,373,2025-05-28,Belgique,Site web,2,16.05
12741,162,2025-03-19,Allemagne,Email,2,4.59
12742,642,2024-08-13,France,Email,1,22.36
12743,44,2025-03-16,Espagne,Mobile app,3,5.67
12744,865,2025-03-27,France,Réseaux sociaux,3,3.48
12745,83,2024-08-22,Allemagne,Email,4,10.0
12746,892,2025-05-19,Espagne,Site web,4,16.54
12747,636,2025-05-11,Espagne,Site web,3,29.67
12748,539,2024-08-05,Belgique,Email,1,12.56
12749,816,2024-07-17,Italie,Mobile app,4,12.78
12750,862,2024-11-24,Allemagne,Mobile app,1,1.78
12751,519,2025-05-04,Italie,Mobile app,1,22.97
12752,411,2025-05-09,Allemagne,Mobile app,1,5.45
12753,341,2024-07-31,France,Site web,1,22.34
12754,711,2024-07-06,Italie,Email,2,27.32
12755,624,2024-12-04,Espagne,Site web,2,23.05
12756,89,2025-02-17,Belgique,Réseaux sociaux,1,19.27
12757,640,2025-03-17,Allemagne,Mobile app,3,18.12
12758,230,2024-07-09,Belgique,Mobile app,2,13.61
12759,18,2024-10-15,Allemagne,Réseaux sociaux,1,4.34
12760,801,2024-07-22,Espagne,Réseaux sociaux,1,23.37
12761,673,2025-05-14,Espagne,Site web,4,14.32
12762,864,2025-01-12,Espagne,Réseaux sociaux,4,18.77
12763,890,2024-09-30,Espagne,Mobile app,4,11.22
12764,281,2025-05-12,Espagne,Réseaux sociaux,2,6.02
12765,910,2024-08-29,Belgique,Site web,2,24.2
12766,422,2025-02-24,France,Réseaux sociaux,4,10.27
12767,678,2025-02-08,Italie,Réseaux sociaux,4,26.0
12768,772,2025-03-28,Belgique,Site web,1,28.97
12769,876,2024-06-21,Italie,Site web,3,24.9
12770,702,2024-10-22,France,Site web,4,3.84
12771,338,2025-05-06,Allemagne,Mobile app,1,25.65
12772,266,2025-03-02,France,Mobile app,2,15.58
12773,803,2025-05-10,France,Réseaux sociaux,4,7.24
12774,355,2025-05-30,Allemagne,Mobile app,2,2.79
12775,360,2024-10-15,Italie,Email,1,8.36
12776,791,2025-05-29,Espagne,Site web,4,4.12
12777,217,2025-03-17,Allemagne,Email,2,0.77
12778,321,2024-08-19,Allemagne,Site web,1,29.63
12779,850,2025-06-01,France,Réseaux sociaux,4,24.95
12780,719,2025-01-28,Allemagne,Site web,3,22.17
12781,665,2025-03-22,Belgique,Mobile app,3,5.79
12782,992,2024-11-04,Espagne,Réseaux sociaux,4,0.83
12783,693,2025-01-01,France,Site web,4,14.56
12784,212,2024-06-20,Italie,Réseaux sociaux,1,22.25
12785,785,2025-06-15,Italie,Réseaux sociaux,2,28.89
12786,953,2025-02-28,Italie,Réseaux sociaux,2,25.32
12787,203,2024-11-18,Italie,Email,4,26.81
12788,717,2024-11-23,Italie,Mobile app,3,7.16
12789,985,2025-05-06,France,Réseaux sociaux,2,4.66
12790,916,2025-03-01,Belgique,Mobile app,4,7.43
12791,896,2025-03-02,Belgique,Site web,2,4.16
12792,153,2024-07-08,Italie,Réseaux sociaux,1,23.95
12793,682,2024-07-10,Belgique,Mobile app,4,27.09
12794,429,2024-08-28,Espagne,Réseaux sociaux,3,9.22
12795,753,2025-05-01,Belgique,Email,3,26.31
12796,287,2025-04-06,Allemagne,Site web,1,1.65
12797,757,2024-12-26,Italie,Email,1,20.32
12798,321,2024-08-11,Allemagne,Réseaux sociaux,3,15.82
12799,436,2025-03-25,Allemagne,Mobile app,3,8.3
12800,592,2024-09-26,Italie,Réseaux sociaux,1,23.05
12801,496,2024-07-17,France,Réseaux sociaux,3,6.36
12802,604,2024-08-21,Belgique,Réseaux sociaux,3,12.48
12803,149,2024-12-04,Espagne,Email,2,21.3
12804,542,2024-07-02,France,Email,3,10.15
12805,635,2024-09-30,Espagne,Mobile app,1,25.66
12806,899,2025-02-06,Italie,Site web,2,25.96
12807,482,2024-08-31,Belgique,Site web,2,6.08
